gene_symbol,PASid,RED,pvalue,p_adj,APAreg,Significance
PCDHA8,chr5:140311308:+,0.0536005594009161,0.836381821402976,0.907027845541983,NC,NS
PCDHA8,chr5:140319838:+,0.0425679077548118,0.880009877404385,0.932243244702581,NC,NS
PCDHA8,chr5:140319965:+,0.0404326591944244,0.886722483881763,0.935028263878786,NC,NS
PCDHA9,chr5:140245877:+,0.318101616878327,0.31561425411574,0.507360079460585,NC,NS
PCDHA9,chr5:140246873:+,0.368173364175165,0.228772137625976,0.40866564672834,NC,NS
PCDHA9,chr5:140247704:+,0.327959399083118,0.325782382804953,0.517212748688059,NC,NS
PCDHA9,chr5:140247825:+,0.325682801857397,0.330836741576983,0.523699279282238,NC,NS
PCDHA9,chr5:140265555:+,0.084292074717963,0.741495728759018,0.845285294802007,NC,NS
PCDHA9,chr5:140300101:+,-0.850183501095342,0.139708207644214,0.302680382189113,NC,NS
PCDHA9,chr5:140310343:+,0.0386755273647523,0.88447521041204,0.934605075757868,NC,NS
PCDHA9,chr5:140311308:+,0.0558591589075554,0.833260428831145,0.905661212126949,NC,NS
PCDHA9,chr5:140319838:+,0.0442107265037874,0.879370462667987,0.932198238110525,NC,NS
PCDHA9,chr5:140319965:+,0.0418297166917112,0.886623963013127,0.935028263878786,NC,NS
PCDHAC1,chr5:140311308:+,-0.491033338456488,0.168103022306668,0.343404410807828,NC,NS
PCDHAC1,chr5:140319838:+,4.27309010174409,0.335362592471072,0.528627915440309,NC,NS
PCDHAC1,chr5:140319965:+,7.82774781761952,0.0678079867856302,0.180377458049964,NC,NS
PCDHGA1,chr5:140726145:+,0,,1,NC,NS
PCDHGA1,chr5:140733236:+,0,,1,NC,NS
PCDHGA1,chr5:140733704:+,0,,1,NC,NS
PCDHGA1,chr5:140747350:+,0,,1,NC,NS
PCDHGA1,chr5:140758714:+,0,,1,NC,NS
PCDHGA1,chr5:140759212:+,0,,1,NC,NS
PCDHGA1,chr5:140770265:+,3.11294712466353,0.202376549014113,0.376438947822122,NC,NS
PCDHGA1,chr5:140771859:+,3.44224568781406,0.192933778288812,0.367285942012347,NC,NS
PCDHGA1,chr5:140771989:+,3.51793601592651,0.191768589644566,0.366852935046431,NC,NS
PCDHGA1,chr5:140775028:+,2.388285368087,0.438648920187455,0.601766463386567,NC,NS
PCDHGA1,chr5:140780455:+,0.46178974227231,0.889044848145267,0.936383599799755,NC,NS
PCDHGA1,chr5:140780485:+,0.363072840012441,0.914884385886313,0.951494577029436,NC,NS
PCDHGA1,chr5:140796523:+,-0.44184497471902,0.0668027336117867,0.179092251564001,NC,NS
PCDHGA1,chr5:140797089:+,-0.469121480953558,0.0636906428588766,0.173526689894341,NC,NS
PCDHGA1,chr5:140800003:+,-0.298093626762154,0.0550376047174611,0.159033838809481,NC,NS
PCDHGA1,chr5:140804246:+,-0.316649755876909,0.0343498122904442,0.111727640765794,DN,NS
PCDHGA1,chr5:140805012:+,-0.354510192550055,0.019857627775104,0.0749629299873204,DN,NS
PCDHGA1,chr5:140821851:+,-0.188937302988611,0.29754996887774,0.487993983336395,NC,NS
PCDHGA10,chr5:140800003:+,-0.081384580891793,0.68786315638201,0.808683768773824,NC,NS
PCDHGA10,chr5:140804246:+,-0.144452997832383,0.585865220860759,0.73060486025332,NC,NS
PCDHGA10,chr5:140805012:+,-0.237169582749884,0.392792696215795,0.559031664166732,NC,NS
PCDHGA10,chr5:140821851:+,0.919824514549838,0.484611013698072,0.642538744592594,NC,NS
PCDHGA11,chr5:140821851:+,-1.81240255573318,0.586613501704991,0.730753021416898,NC,NS
PCDHGA12,chr5:140821851:+,0,,1,NC,NS
PCDHGA2,chr5:140733236:+,0,,1,NC,NS
PCDHGA2,chr5:140733704:+,0,,1,NC,NS
PCDHGA2,chr5:140747350:+,0,,1,NC,NS
PCDHGA2,chr5:140758714:+,0,,1,NC,NS
PCDHGA2,chr5:140759212:+,0,,1,NC,NS
PCDHGA2,chr5:140770265:+,-1.3168187459795,0.285053978873361,0.473888849059712,NC,NS
PCDHGA2,chr5:140771859:+,-2.49898836666127,0.405318098799141,0.572504461177538,NC,NS
PCDHGA2,chr5:140771989:+,-3.38950236410572,0.361541899395395,0.553492850542253,NC,NS
PCDHGA2,chr5:140775028:+,-2.19803975739924,0.216059275314072,0.392784868491828,NC,NS
PCDHGA2,chr5:140780455:+,-0.82124721448624,0.292317822670662,0.481522858874557,NC,NS
PCDHGA2,chr5:140780485:+,-0.82584190759175,0.293680440579056,0.483440129857134,NC,NS
PCDHGA2,chr5:140796523:+,-0.44171687993288,0.0585076547574149,0.165507112721722,NC,NS
PCDHGA2,chr5:140797089:+,-0.46558299670108,0.0564096851937021,0.161710479776036,NC,NS
PCDHGA2,chr5:140800003:+,-0.310315636456883,0.0497651968266533,0.147553640663518,DN,NS
PCDHGA2,chr5:140804246:+,-0.326452464319911,0.0311779629517332,0.104628943257334,DN,NS
PCDHGA2,chr5:140805012:+,-0.361196916978525,0.0189536087706834,0.0723358904142318,DN,NS
PCDHGA2,chr5:140821851:+,-0.20981727006283,0.243790276782437,0.428670688936345,NC,NS
PCDHGA3,chr5:140733236:+,0,,1,NC,NS
PCDHGA3,chr5:140733704:+,0,,1,NC,NS
PCDHGA3,chr5:140747350:+,0,,1,NC,NS
PCDHGA3,chr5:140758714:+,0,,1,NC,NS
PCDHGA3,chr5:140759212:+,0,,1,NC,NS
PCDHGA3,chr5:140770265:+,-0.943347455103646,0.209639317019733,0.384800043990201,NC,NS
PCDHGA3,chr5:140771859:+,-1.16252539972323,0.264143035418735,0.451782077450813,NC,NS
PCDHGA3,chr5:140771989:+,-1.2085805959813,0.260950535706709,0.449640689358656,NC,NS
PCDHGA3,chr5:140775028:+,0.168975188850247,0.851137285131787,0.914873874409383,NC,NS
PCDHGA3,chr5:140780455:+,-0.617072438160952,0.275190917012888,0.463670014606895,NC,NS
PCDHGA3,chr5:140780485:+,-0.620021227743439,0.276290242027093,0.464878394780026,NC,NS
PCDHGA3,chr5:140796523:+,-0.419789344249709,0.0569492978353768,0.162878681666154,NC,NS
PCDHGA3,chr5:140797089:+,-0.442431423469607,0.0548270538732284,0.158519574656643,NC,NS
PCDHGA3,chr5:140800003:+,-0.300506564403888,0.0551658379176378,0.159105534351287,NC,NS
PCDHGA3,chr5:140804246:+,-0.316152101045324,0.0347883743119667,0.112778300734197,DN,NS
PCDHGA3,chr5:140805012:+,-0.349893379429159,0.021045094823462,0.0782318039808756,DN,NS
PCDHGA3,chr5:140821851:+,-0.201394271906026,0.269843267993525,0.457350517836139,NC,NS
PCDHGA4,chr5:140747350:+,0,,1,NC,NS
PCDHGA4,chr5:140758714:+,0,,1,NC,NS
PCDHGA4,chr5:140759212:+,0,,1,NC,NS
PCDHGA4,chr5:140770265:+,-0.87392862187269,0.0404787654443406,0.125778845882606,DN,NS
PCDHGA4,chr5:140771859:+,-0.977222726261829,0.0459339678866006,0.138828998593912,DN,NS
PCDHGA4,chr5:140771989:+,-0.991963417823268,0.0453180852025051,0.137394269529838,DN,NS
PCDHGA4,chr5:140775028:+,-0.437005075780658,0.208739181660691,0.383373045138047,NC,NS
PCDHGA4,chr5:140780455:+,-0.662093339185556,0.0808170120269945,0.204756521625115,NC,NS
PCDHGA4,chr5:140780485:+,-0.664361728794095,0.0809091076099802,0.204756521625115,NC,NS
PCDHGA4,chr5:140796523:+,-0.455362390773311,0.0314647502720514,0.105373348123745,DN,NS
PCDHGA4,chr5:140797089:+,-0.475125192608256,0.0305154204779982,0.102973672708696,DN,NS
PCDHGA4,chr5:140800003:+,-0.339554781511116,0.0314479913379435,0.105373348123745,DN,NS
PCDHGA4,chr5:140804246:+,-0.352798352051727,0.0210181660150928,0.0781914341203683,DN,NS
PCDHGA4,chr5:140805012:+,-0.382936822222799,0.012996887312224,0.0546610662586709,DN,NS
PCDHGA4,chr5:140821851:+,-0.249094057962709,0.158683138783325,0.330379601721084,NC,NS
PCDHGA5,chr5:140758714:+,0,,1,NC,NS
PCDHGA5,chr5:140759212:+,0,,1,NC,NS
PCDHGA5,chr5:140770265:+,-0.781065775768767,0.0241899366471842,0.0866138570457676,DN,NS
PCDHGA5,chr5:140771859:+,-0.84369000920383,0.0266879532302196,0.0935616573618507,DN,NS
PCDHGA5,chr5:140771989:+,-0.853490412645614,0.0263904821086251,0.0927861892634176,DN,NS
PCDHGA5,chr5:140775028:+,-0.449294992753066,0.078959900993104,0.201478174217328,NC,NS
PCDHGA5,chr5:140780455:+,-0.618796906870704,0.0553624197909423,0.15931019201817,NC,NS
PCDHGA5,chr5:140780485:+,-0.62067600394222,0.0552086738100173,0.159105534351287,NC,NS
PCDHGA5,chr5:140796523:+,-0.457097182189539,0.0387898572303517,0.122406903555701,DN,NS
PCDHGA5,chr5:140797089:+,-0.475593329819029,0.0375043966657082,0.119434812941974,DN,NS
PCDHGA5,chr5:140800003:+,-0.34744013058091,0.0371738588419665,0.118927019806055,DN,NS
PCDHGA5,chr5:140804246:+,-0.358768932831868,0.0236369233600529,0.0849359402500998,DN,NS
PCDHGA5,chr5:140805012:+,-0.387145761474436,0.0159820627393399,0.0639545372447597,DN,NS
PCDHGA5,chr5:140821851:+,-0.261056959578578,0.155278059252741,0.325822784098248,NC,NS
PCDHGA6,chr5:140770265:+,-0.831676753069216,0.0244107559035951,0.0872760751116047,DN,NS
PCDHGA6,chr5:140771859:+,-0.89097990583614,0.0273983323699356,0.094957468171016,DN,NS
PCDHGA6,chr5:140771989:+,-0.900248648561046,0.027122282649148,0.0942612014751671,DN,NS
PCDHGA6,chr5:140775028:+,-0.54061044540001,0.0421093443542941,0.12993282791883,DN,NS
PCDHGA6,chr5:140780455:+,-0.677740050428394,0.0460249271268727,0.139017563872975,DN,NS
PCDHGA6,chr5:140780485:+,-0.679696933889329,0.0456868478859922,0.138253856849029,DN,NS
PCDHGA6,chr5:140796523:+,-0.484320922280922,0.0311477768547384,0.104599780659184,DN,NS
PCDHGA6,chr5:140797089:+,-0.502135611828642,0.0297876089984425,0.101482345750773,DN,NS
PCDHGA6,chr5:140800003:+,-0.372692886781786,0.0304865954113892,0.102947795469688,DN,NS
PCDHGA6,chr5:140804246:+,-0.382581589344763,0.0216522745758782,0.0800607660229661,DN,NS
PCDHGA6,chr5:140805012:+,-0.409368562092638,0.0151080462214826,0.0613142226136233,DN,NS
PCDHGA6,chr5:140821851:+,-0.287039244292342,0.145483506359608,0.312410742253245,NC,NS
PCDHGA7,chr5:140770265:+,-0.847773025004364,0.0755745641179436,0.195817800318378,NC,NS
PCDHGA7,chr5:140771859:+,-0.934387003886166,0.0795975995239257,0.202998909477685,NC,NS
PCDHGA7,chr5:140771989:+,-0.948630315853078,0.0788957497075605,0.20142010392287,NC,NS
PCDHGA7,chr5:140775028:+,-0.452266213719453,0.15723717482401,0.328516999868455,NC,NS
PCDHGA7,chr5:140780455:+,-0.650347930183464,0.123348411048691,0.275453587959124,NC,NS
PCDHGA7,chr5:140780485:+,-0.653113207903073,0.122789539846997,0.27508927297214,NC,NS
PCDHGA7,chr5:140796523:+,-0.446003421669968,0.0696485393453199,0.184090055651454,NC,NS
PCDHGA7,chr5:140797089:+,-0.466005214343566,0.0656411944503999,0.177154771045838,NC,NS
PCDHGA7,chr5:140800003:+,-0.334045229618643,0.0668389617153471,0.179092251564001,NC,NS
PCDHGA7,chr5:140804246:+,-0.34438610696263,0.0496675985265577,0.147367399042823,DN,NS
PCDHGA7,chr5:140805012:+,-0.373591318727464,0.0373152381598512,0.119159404457825,DN,NS
PCDHGA7,chr5:140821851:+,-0.23907539051203,0.278834451921403,0.467381482276798,NC,NS
PCDHGA8,chr5:140780455:+,-0.358414959473478,0.830622747747674,0.904352241035633,NC,NS
PCDHGA8,chr5:140780485:+,-0.411286872316047,0.811222098144213,0.891263655355552,NC,NS
PCDHGA8,chr5:140796523:+,-0.442356261107312,0.0674590313723264,0.180063437552244,NC,NS
PCDHGA8,chr5:140797089:+,-0.470657251786024,0.0617875103443169,0.170441057446398,NC,NS
PCDHGA8,chr5:140800003:+,-0.302648258374814,0.10316608015602,0.240885866621494,NC,NS
PCDHGA8,chr5:140804246:+,-0.3157978680668,0.0999932388724681,0.236555513314905,NC,NS
PCDHGA8,chr5:140805012:+,-0.352356592209428,0.0781799434378012,0.200282569797225,NC,NS
PCDHGA8,chr5:140821851:+,-0.166730199937783,0.553913101982043,0.705586689592833,NC,NS
PCDHGA9,chr5:140796523:+,-0.379694243101777,0.0967020536519007,0.231457055125504,NC,NS
PCDHGA9,chr5:140797089:+,-0.409775597924326,0.0859266098183763,0.213217176632442,NC,NS
PCDHGA9,chr5:140800003:+,-0.26236014775747,0.134068942754592,0.293732316723928,NC,NS
PCDHGA9,chr5:140804246:+,-0.276956801823314,0.114272858273636,0.259473508333884,NC,NS
PCDHGA9,chr5:140805012:+,-0.315297867400076,0.0858534353221063,0.213144294019066,NC,NS
PCDHGA9,chr5:140821851:+,-0.123672699180029,0.642462490967277,0.775654549486903,NC,NS
PCDHGB1,chr5:140747350:+,0,,1,NC,NS
PCDHGB1,chr5:140758714:+,0,,1,NC,NS
PCDHGB1,chr5:140759212:+,0,,1,NC,NS
PCDHGB1,chr5:140770265:+,-0.938349782785062,0.08320906532911,0.207916982850405,NC,NS
PCDHGB1,chr5:140771859:+,-1.11619317503902,0.0905192788670461,0.221562782176583,NC,NS
PCDHGB1,chr5:140771989:+,-1.14335381169576,0.0884077567875236,0.217488445160814,NC,NS
PCDHGB1,chr5:140775028:+,-0.274307591131515,0.570184296873212,0.718381453091724,NC,NS
PCDHGB1,chr5:140780455:+,-0.642122057006374,0.153567833729527,0.323785107280704,NC,NS
PCDHGB1,chr5:140780485:+,-0.644952013147139,0.15394979082249,0.324181322504481,NC,NS
PCDHGB1,chr5:140796523:+,-0.431343914136599,0.0378656245664003,0.120427535385689,DN,NS
PCDHGB1,chr5:140797089:+,-0.452809231272146,0.0364351040255859,0.11717991816821,DN,NS
PCDHGB1,chr5:140800003:+,-0.31365952531445,0.0351437959919147,0.113854667973806,DN,NS
PCDHGB1,chr5:140804246:+,-0.328750069390432,0.0221501921170712,0.081468507060974,DN,NS
PCDHGB1,chr5:140805012:+,-0.361287296855393,0.0132982760810161,0.0556400785986453,DN,NS
PCDHGB1,chr5:140821851:+,-0.216263846889614,0.219154256192569,0.396261826669588,NC,NS
PCDHGB2,chr5:140758714:+,0,,1,NC,NS
PCDHGB2,chr5:140759212:+,0,,1,NC,NS
PCDHGB2,chr5:140770265:+,-0.89427518458913,0.0300642704591365,0.102017252478493,DN,NS
PCDHGB2,chr5:140771859:+,-0.99179947349611,0.033759348391388,0.11025080499725,DN,NS
PCDHGB2,chr5:140771989:+,-1.00656710232409,0.0333925134797249,0.109667354623508,DN,NS
PCDHGB2,chr5:140775028:+,-0.462410971417542,0.133000538339923,0.291654177360102,NC,NS
PCDHGB2,chr5:140780455:+,-0.685199980107388,0.0655902000576196,0.177115379289887,NC,NS
PCDHGB2,chr5:140780485:+,-0.687580836460659,0.0655556173379752,0.177115379289887,NC,NS
PCDHGB2,chr5:140796523:+,-0.46632791314101,0.0395909557910662,0.123927262530852,DN,NS
PCDHGB2,chr5:140797089:+,-0.486437006506881,0.0384523049735258,0.121706469536366,DN,NS
PCDHGB2,chr5:140800003:+,-0.346802935426013,0.0365486294780725,0.117467391704294,DN,NS
PCDHGB2,chr5:140804246:+,-0.358634734214056,0.0222661872000355,0.0817229031125753,DN,NS
PCDHGB2,chr5:140805012:+,-0.388696496330433,0.0146051997249317,0.0598223079642406,DN,NS
PCDHGB2,chr5:140821851:+,-0.254832645164194,0.16572940150123,0.34041336754115,NC,NS
PCDHGB3,chr5:140758714:+,-1.59925593102423,0.316813885213387,0.509120332050312,NC,NS
PCDHGB3,chr5:140759212:+,0.405823508819033,0.855283899500876,0.917304706848416,NC,NS
PCDHGB3,chr5:140770265:+,-0.703183250254061,0.0174594754706836,0.0684040319165432,DN,NS
PCDHGB3,chr5:140771859:+,-0.744458731553345,0.019688418568835,0.074381867046546,DN,NS
PCDHGB3,chr5:140771989:+,-0.75113495021418,0.0194315977009426,0.0736977041409095,DN,NS
PCDHGB3,chr5:140775028:+,-0.460621498265412,0.0402068740700062,0.125278173933772,DN,NS
PCDHGB3,chr5:140780455:+,-0.582182655979288,0.0391907960835097,0.123272407073276,DN,NS
PCDHGB3,chr5:140780485:+,-0.583662988135062,0.0389214990276808,0.122663221676616,DN,NS
PCDHGB3,chr5:140796523:+,-0.455029566109779,0.0292068774962529,0.099873974628789,DN,NS
PCDHGB3,chr5:140797089:+,-0.471430403147104,0.0281204197632729,0.0968393224119505,DN,NS
PCDHGB3,chr5:140800003:+,-0.356156591235099,0.0283502312982859,0.0973551344371624,DN,NS
PCDHGB3,chr5:140804246:+,-0.366671810680967,0.0193953569123652,0.0736176339591022,DN,NS
PCDHGB3,chr5:140805012:+,-0.392585439081165,0.013174474208278,0.0552646478426557,DN,NS
PCDHGB3,chr5:140821851:+,-0.277059794417142,0.123137747608568,0.275453587959124,NC,NS
PCDHGB4,chr5:140775028:+,-5.12573416005684,0.00116064401991818,0.00878334961263118,DN,IPA suppression in Neurites
PCDHGB4,chr5:140780455:+,0.713172716295638,0.459568288226967,0.620838226127823,NC,NS
PCDHGB4,chr5:140780485:+,0.650856138901045,0.474490640663173,0.634096973256137,NC,NS
PCDHGB4,chr5:140796523:+,-0.262160611949481,0.213787894624427,0.38962243267508,NC,NS
PCDHGB4,chr5:140797089:+,-0.287876044099984,0.191785678015015,0.366852935046431,NC,NS
PCDHGB4,chr5:140800003:+,-0.184724337076579,0.302531263512704,0.49350222200899,NC,NS
PCDHGB4,chr5:140804246:+,-0.203209795602676,0.282146611986241,0.470502198055192,NC,NS
PCDHGB4,chr5:140805012:+,-0.241226476667686,0.218813745893689,0.395964182788654,NC,NS
PCDHGB4,chr5:140821851:+,-0.04165370006187,0.888384411793681,0.936093232522315,NC,NS
PCDHGB5,chr5:140796523:+,-0.340700539438532,0.0727680022215538,0.190268188506223,NC,NS
PCDHGB5,chr5:140797089:+,-0.371529714776688,0.0633403639347835,0.173154051071155,NC,NS
PCDHGB5,chr5:140800003:+,-0.233001328629716,0.134636289790921,0.294842568011982,NC,NS
PCDHGB5,chr5:140804246:+,-0.251405562003405,0.128071980861953,0.284046608420356,NC,NS
PCDHGB5,chr5:140805012:+,-0.291512475674789,0.095239344593339,0.228969689126081,NC,NS
PCDHGB5,chr5:140821851:+,-0.088305471317693,0.739885384002462,0.844541937263894,NC,NS
PCDHGB6,chr5:140796523:+,-0.678417793374305,0.0761209232089526,0.196709725084845,NC,NS
PCDHGB6,chr5:140797089:+,-0.799106577097603,0.0626007882303871,0.171711068505673,NC,NS
PCDHGB6,chr5:140800003:+,-0.25618290360867,0.190099708206126,0.36536304146579,NC,NS
PCDHGB6,chr5:140804246:+,-0.282215419783981,0.200679736208656,0.374715117571497,NC,NS
PCDHGB6,chr5:140805012:+,-0.343373727660773,0.145657357595074,0.312646097069973,NC,NS
PCDHGB6,chr5:140821851:+,0.0393439904905355,0.930941237026875,0.960347691196264,NC,NS
PCDHGB7,chr5:140821851:+,-4.91709213811194,0.272988713948915,0.461287311030939,NC,NS
PCF11,chr11:82878612:+,0.58969473434156,0.0230110889834884,0.0835611634281003,UP,NS
PCGF3,chr4:750758:+,-2.64075371908091,0.205256904192755,0.378899884598613,NC,NS
PCMTD1,chr8:52752444:-,0.202516695824123,0.838644836623848,0.908403074992321,NC,NS
PCMTD1,chr8:52755409:-,2.71911378396179,0.0816877854651071,0.205824523696793,NC,NS
PCMTD1,chr8:52764678:-,2.26960529369417,0.0562129811741744,0.161280876411281,NC,NS
PCNX1,chr14:71383938:+,0.560982592362501,0.190265093932247,0.36536304146579,NC,NS
PCNX2,chr1:233177634:-,0.445348820839762,0.829461041287043,0.903755999289799,NC,NS
PCNX2,chr1:233194195:-,0.0798243547026751,0.967780521262639,0.980270611253955,NC,NS
PCNX2,chr1:233210877:-,0.680023515099379,0.65553988083754,0.785679078856027,NC,NS
PCNX2,chr1:233219375:-,3.77981788118783,0.0323390240128255,0.107342361221434,UP,NS
PCNX2,chr1:233231401:-,3.56132605329045,2.84203488741233e-06,0.000216083465033569,UP,IPA activation in Neurites
PCNX2,chr1:233322991:-,2.00999562834206,0.424822987948969,0.588662821875092,NC,NS
PCNX2,chr1:233331242:-,3.37680398385822,0.00188319500792733,0.0124845053250332,UP,IPA activation in Neurites
PCNX2,chr1:233354362:-,2.49913356761066,0.219222531318235,0.396261826669588,NC,NS
PCNX2,chr1:233365599:-,1.1356040822226,0.391002218955771,0.55762508717432,NC,NS
PCNX2,chr1:233369003:-,2.41700224979949,0.000529073944186296,0.0050233610005765,UP,IPA activation in Neurites
PCNX2,chr1:233407184:-,0.201942590053775,0.924225986297472,0.956258483802573,NC,NS
PCNX4,chr14:60574789:+,0.212774603378381,0.455708959311151,0.617166656278335,NC,NS
PCNX4,chr14:60577875:+,-1.74380801483224,0.0268410471834242,0.0939115474421903,DN,NS
PCNX4,chr14:60595408:+,1.02813931054232,0.0279645447921429,0.096439032571628,UP,NS
PCNX4,chr14:60595436:+,1.02776681751583,0.0247616690834777,0.0884007936611904,UP,NS
PCSK2,chr20:17402493:+,2.48677011098329,0.00010946713096282,0.00180092372665062,UP,IPA activation in Neurites
PCYOX1,chr2:70488591:+,1.20243728274531,0.0208032012246252,0.0777483695537835,UP,NS
PDAP1,chr7:99000755:-,3.53284426388445,8.80892669428615e-05,0.00162981890853218,UP,IPA activation in Neurites
PDAP1,chr7:99002484:-,1.68749367148637,0.00165018687564451,0.0113736676159861,UP,IPA activation in Neurites
PDCD11,chr10:105200339:+,2.52777631301733,0.00190488569904964,0.0125768979804281,UP,IPA activation in Neurites
PDCD2,chr6:170890177:-,0.168559060159184,0.653173150898943,0.783228327322389,NC,NS
PDCD2,chr6:170890377:-,0.221673185825771,0.584189542688083,0.729075741143937,NC,NS
PDCD2,chr6:170890835:-,0.540064932693865,0.406972722148545,0.57350977873583,NC,NS
PDE10A,chr6:165792610:-,3.14855015046809,0.00200101485819215,0.0130872826612406,UP,IPA activation in Neurites
PDE4D,chr5:58336107:-,1.92209180134645,0.321251923466665,0.513201529740246,NC,NS
PDE4D,chr5:58349489:-,1.29188574975396,0.691114596488214,0.810988910960741,NC,NS
PDE4D,chr5:58392402:-,1.95229549707671,0.172421822813613,0.349091056346599,NC,NS
PDE4D,chr5:58428752:-,-0.236516557392348,0.784956742804894,0.874450437382925,NC,NS
PDE4D,chr5:58429235:-,-0.194494744688945,0.802879528024472,0.886702628998429,NC,NS
PDE4D,chr5:58431688:-,-0.468238517262503,0.561170961833359,0.710738651817054,NC,NS
PDE4D,chr5:59012468:-,0,,1,NC,NS
PDE6D,chr2:232616835:-,2.73792894233691,0.154869251595346,0.325408492885666,NC,NS
PDE7A,chr8:66667244:-,-1.87327194984037,0.229578739352086,0.409505185369227,NC,NS
PDE7A,chr8:66691859:-,3.12281798534854,7.55246565710268e-05,0.00147001191549847,UP,IPA activation in Neurites
PDGFD,chr11:103985608:-,4.77270068070141,0.00301924470065561,0.0180867298853698,UP,IPA activation in Neurites
PDHA1,chrX:19377143:+,0.469233421462626,0.00703217060799168,0.0348457659658732,UP,IPA activation in Neurites
PDHX,chr11:35002072:+,3.556950182325,1.33810767448204e-05,0.00053544252298471,UP,IPA activation in Neurites
PDHX,chr11:35015324:+,3.28250404243942,0.0031203622677568,0.0184267995083793,UP,IPA activation in Neurites
PDIA4,chr7:148702232:-,0.671706109563956,0.199578319670487,0.373949982101113,NC,NS
PDPK1,chr16:2600242:+,0,,1,NC,NS
PDS5A,chr4:39829448:-,1.6598268817877,0.0321136060645765,0.107030689801527,UP,NS
PDS5A,chr4:39829728:-,1.77572946556728,0.0299897907623774,0.101835535135889,UP,NS
PDS5A,chr4:39837681:-,3.12407919912038,0.00277133882222587,0.0168777655931803,UP,IPA activation in Neurites
PDS5A,chr4:39899929:-,1.74130734751561,3.68679296438498e-06,0.000243869368389516,UP,IPA activation in Neurites
PDS5B,chr13:33203635:+,2.57318157500158,0.000139959106679845,0.00208908286228259,UP,IPA activation in Neurites
PDSS2,chr6:107499763:-,2.71623206832021,0.191000530422924,0.366197234451516,NC,NS
PDSS2,chr6:107678994:-,1.1445397078584,0.53183502044238,0.686994746342613,NC,NS
PDSS2,chr6:107682114:-,-1.6382196949377,0.426721250793063,0.590061269212573,NC,NS
PDZD2,chr5:31909504:+,-2.52588530597661,0.185430542752073,0.362420360169629,NC,NS
PDZD2,chr5:31923845:+,3.68175234184531,0.101903823537601,0.239547828663751,NC,NS
PDZD2,chr5:31929869:+,2.80559399230009,0.0196467179777882,0.0743397586935594,UP,NS
PDZD8,chr10:119078330:-,1.60137258438556,0.000167556447905498,0.00230319117375185,UP,IPA activation in Neurites
PEX13,chr2:61246203:+,1.1068862410945,0.0375745392283531,0.119579926674406,UP,NS
PEX13,chr2:61246586:+,1.17316487501394,0.0384970962533903,0.121706469536366,UP,NS
PEX13,chr2:61246996:+,1.28812807655389,0.0117606672104393,0.0508236293481327,UP,NS
PEX13,chr2:61249607:+,0.293667638604368,0.437280532681564,0.600736045180263,NC,NS
PEX13,chr2:61249686:+,0.356328737606832,0.253551374369155,0.440636067028682,NC,NS
PEX13,chr2:61252960:+,0.0515228739692766,0.879429687819681,0.932198238110525,NC,NS
PEX13,chr2:61254973:+,-0.15933852495133,0.665765863545302,0.792737945754034,NC,NS
PFDN1,chr5:139643209:-,-1.840946316884,0.391002218955771,0.55762508717432,NC,NS
PFKP,chr10:3124159:+,-0.393551695414333,0.842756718482194,0.910067836786928,NC,NS
PFKP,chr10:3171211:+,-1.17742916657683,0.391002218955771,0.55762508717432,NC,NS
PFKP,chr10:3176775:+,-0.926419228603016,0.00643812682584515,0.0327013832302322,DN,IPA suppression in Neurites
PGBD1,chr6:28261552:+,-1.58804777971941,0.425930426104951,0.589302659490103,NC,NS
PGBD5,chr1:230533985:-,-0.511316494467048,0.783632682610424,0.874376664430709,NC,NS
PGM3,chr6:83876306:-,1.11261760441619,0.52423578697046,0.680149998106537,NC,NS
PGM3,chr6:83877480:-,-0.460323420463644,0.378876185155426,0.55762508717432,NC,NS
PGPEP1,chr19:18476141:+,-0.223619318056197,0.891883049227118,0.938039838027725,NC,NS
PGPEP1,chr19:18477151:+,1.33556243412562,0.348494503795479,0.54152550104163,NC,NS
PGPEP1,chr19:18477259:+,0.846488917670263,0.374796976948593,0.55762508717432,NC,NS
PHACTR1,chr6:13140077:+,-0.886738618050151,0.708815511015754,0.823369844020687,NC,NS
PHACTR1,chr6:13268104:+,0,,1,NC,NS
PHACTR2,chr6:143983206:+,0,,1,NC,NS
PHACTR4,chr1:28815775:+,-2.20233113203502,0.140060836473193,0.30325828189087,NC,NS
PHC2,chr1:33807192:-,-2.32874096573056,0.225181654080844,0.404397196029712,NC,NS
PHC2,chr1:33807346:-,0.815621630077503,0.794083667466619,0.88003266453217,NC,NS
PHC2,chr1:33826343:-,0.985172315898627,0.415092967416926,0.580658621888419,NC,NS
PHC3,chr3:169861475:-,4.49437180632599,5.64260533453752e-05,0.00122030744701598,UP,IPA activation in Neurites
PHF20,chr20:34446388:+,3.95276585232396,9.83264665661448e-05,0.00172349512670277,UP,IPA activation in Neurites
PHF20L1,chr8:133819567:+,-1.00881470638145,0.366668615246932,0.55762508717432,NC,NS
PHF20L1,chr8:133825435:+,0.311659782251056,0.646652284990735,0.779056701848209,NC,NS
PHF21B,chr22:45386242:-,-2.01818269560162,0.357764930896666,0.550390184553644,NC,NS
PHF24,chr9:34981738:+,0.56418194064268,0.181512794572509,0.36107907192559,NC,NS
PHF24,chr9:34982013:+,2.79904187988719,0.200221093081143,0.374577408278678,NC,NS
